Index,Description,Reviews,Price,Discount,Brand,TV_Type,TV_Size,TV_Pixels
851,"Open Box - Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75Q70AAFXZC) - *LOCAL TORONTO DELIVERY ONLY*",0,$1649.97,$305,Samsung,LED,75,4K
852,"Open Box - LG 55"" 4K UHD HDR LED webOS Smart TV (55UP8000PUA) *BC/AB/SK/MB DELIVERY ONLY*",0,$644.97,$451,LG,LED,55,4K
853,"Refurbished (Good) - LG 70"" 4K UHD HDR LED webOS Smart TV (70UQ9000PUD) - Titan Grey",0,$1049,$635,LG,LED,70,4K
854,"Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75Q80AAFXZC) - 2021 - Titan Black - Open Box *LOCAL TORONTO DELIVERY ONLY*",0,$1864.97,$331,Samsung,LED,75,4K
855,"Refurbished (Good) - LG NanoCell 70"" 4K UHD HDR LED webOS Smart TV (70NANO75UQA) - 2022 - Ashed Blue",0,$969,15.50,LG,LED,70,4K
856,"Open Box - Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75QN85AAFXZC) - 2021 - Titan Black",0,$2149.99,$450,Samsung,LED,75,4K
857,"REFURBISHED (GOOD) - SAMSUNG 65"" Class QN85B Neo QLED 4K Smart TV (QN65QN85BD / QN65QN85BA)",0,$1349.99,$170,Samsung,LED,65,4K
858,"REFURBISHED (GOOD) - TCL 65"" Class 4-Series 4K UHD HDR Smart Roku TV (65S453)",0,$549.99,0,NA,NA,65,4K
859,"Open Box - LG 86"" 4K UHD HDR LED webOS Smart TV (86UP8770PUA) - 2021",0,$2589.99,$140,LG,LED,86,4K
860,"Refurbished (Good) - LG 55"" 4K UHD HDR LED webOS Smart TV (55UQ7590PUB) - 2022 - Dark Iron Grey",0,$559.99,$200,LG,LED,55,4K
861,"Open Box Sony X80K 55"" 4K UHD HDR LED Smart Google TV (KD55X80K) - 2022*Local Toronto Delivery Only*",0,$699.99,$330,Sony,LED,55,4K
862,"Refurbished (Excellent) - LG NanoCell 50"" 4K UHD HDR LED webOS Smart TV (50NANO80UPA) - 2021",0,$668.97,$815,LG,LED,50,4K
863,"Refurbished (Excellent) - Samsung 85"" 4K UHD HDR LED Tizen Smart TV (UN85TU8000FXZC) - *BC/AB/SK/MB DELIVERY ONLY*",0,$1983.97,0,Samsung,LED,85,4K
864,"LG 55"" G2 4K UHD HDR OLED webOS Evo Gallery Smart TV (OLED55G2PUA) - 2022 - Satin Silver - Refurbished",0,$1999.99,15.50,LG,OLED,55,4K
865,"Open Box - LG NanoCell 75"" 4K UHD HDR LCD webOS Smart TV (75NANO80) - 2020 - Only at Best Buy",0,$1239.99,$20,LG,LCD,75,4K
866,"SAMSUNG UN43TU7000 43"" 4K HDR LED SMART TV Seller Provided Warranty Included",0,$579.99,$350,Samsung,LED,43,4K
867,"Refurbished (Good) - LG 65"" CLASS 4K UHD 2160P SMART TV ( 65UN6950ZUA )",0,$649.99,$514,LG,NA,65,4K
868,"LG 75"" 4K UHD HDR LED WebOS Smart TV (75UR640S9UD) - Black",0,$1714.29,$420,LG,LED,75,4K
869,"Open Box - Samsung 55"" 4K UHD Neo QLED Tizen Smart TV (QN55QN85BAFXZC) - Titan Black *LOCAL TORONTO DELIVERY ONLY*",0,$1079.97,$65,Samsung,LED,55,4K
870,"Refurbished (Good) - LG NanoCell 43"" 4K UHD HDR LED webOS Smart TV (43NANO75UQA) - 2022 - Ashed Blue",0,$484.94,$261,LG,LED,43,4K
871,"LG 55"" 4K UHD HDR LED WebOS Smart TV (55UR640S9UD) - Black",0,$870,$900,LG,LED,55,4K
872,"Refurbished (Good) - SAMSUNG 65"" Class Q7-Series 4K Ultra HD Smart QLED TV (QN65Q7DA/QN65Q70A)",0,$1099.99,$150,Samsung,LED,65,4K
873,"Samsung 65"" TU7000 Smart 4K UHD TV -Open Box",0,$849.99,$320,Samsung,NA,65,4K
874,"Refurbished (Excellent) - Samsung 55"" 4K UHD HDR QLED Tizen OS Smart TV (QN55QN90AAFXZC) - 2021 - Titan Black",0,$1179.97,$450,Samsung,LED,55,4K
875,Samsung QN55LS01BAFXZC 55-Inch The Serif QLED 4K UHD HDR Smart TV - Open Box,0,$1349,$776,Samsung,LED,NA,4K
876,"LG Commercial Lite 86"" 4K UHD HLG LED TAA Compliant Smart TV (86UR340C9UD) - Navy Blue",0,$2586.02,15.50,LG,LED,86,4K
877,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q8DTAFXZC) - Titan Black - Only at Best Buy",5,$1089.99,$135,Samsung,LED,55,4K
878,"Refurbished (Excellent) - LG 43"" 4K UHD HDR LED webOS Smart TV (43UP8000PUA) - 2021",0,$534.97,$801,LG,LED,43,4K
879,"Refurbished (Good) - LG 65"" 4K UHD HDR QNED webOS Smart TV (65QNED85UQA) - 2022 - Dark Titan Silver/Ashed Blue",0,$1399,15.50,LG,QNED,65,4K
880,"Open Box - Samsung 50"" 4K UHD HDR QLED Tizen OS Smart TV (QN50Q8DTAFXZC) - 2020 - Titan Black",0,$1019.99,$300,Samsung,LED,50,4K
881,"Open Box - Samsung 85"" 4K UHD HDR LED Tizen Smart TV (UN85AU8000FXZC) - 2021",0,$2599.99,"$1,605",Samsung,LED,85,4K
882,"Samsung 75"" 8K UHD HDR QLED Tizen OS Smart TV (QN75QN900AFXZC) - 2021 - Stainless Steel - Open Box *LOCAL TORONTO DELIVERY ONLY*",0,$4393.97,"$1,101",Samsung,LED,75,NA
883,"Refurbished (Good) - LG 55"" 4K UHD HDR OLED webOS Smart TV (OLED55G1PUA) - 2021",0,$1599,$420,LG,OLED,55,4K
884,"Refurbished (Good) - SAMSUNG 65"" Class 4K Crystal UHD (2160P) LED Smart TV with HDR (UN65AU800D/UN65AU8000)",0,$779.99,$550,Samsung,LED,65,4K
885,"Refurbished (Good) SAMSUNG 65"" Class QN80B-Series QLED 4K Smart TV w/ Quantum 12X HDR (QN65Q80B)",0,$1199.99,$818,Samsung,LED,65,4K
886,"LG 86"" 4K UHD HDR LED TAA Compliant LED TV WebOS Smart TV (86UR640S9UD) - Black",0,$2725.34,$251,LG,LED,86,4K
887,"[Bundle Open Box 10/10] Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q82BAFXZC) + Samsung HW-B450/ZC 300-Sound Bar with Wireless Subwoofer - 1 year Seller Warranty",0,$1448,$702,Samsung,LED,55,4K
888,"Sony 55"" 4K UHD HDR LED Android Smart TV (KD55X750H) - Refurbished",0,$797.87,$250,Sony,LED,55,4K
889,"Refurbished (Excellent) - Samsung 50"" 4K UHD HDR QLED Tizen OS Smart TV (QN50Q80TAFXZC) - 2020 - Titan Black",0,$848.97,0,Samsung,LED,50,4K
890,"7"" Portable TV & Digital Multimedia Player",0,$129.99,0,NA,NA,7,NA
891,Naxa NT-90 9 in. Portable TV Digital Multimedia Player,0,$169.99,$330,Naxa,NA,NA,NA
892,"Open Box - LG 65"" 4K UHD HDR LED webOS 3.5 Smart TV (65UJ6300) - Black *LOCAL TORONTO DELIVERY ONLY*",0,$769.97,0,LG,LED,65,4K
